# Matter power spectrum P(k) at redshift z=45
# for k=1.02901e-05 to 20.064 h/Mpc,
# number of wavenumbers equal to 630
#    1:k (h/Mpc)              2:P (Mpc/h)^3        
       1.453511743901e+01       5.996316102549e-05 
       1.487368381732e+01       5.641186018839e-05 
       1.522013641966e+01       5.306927689863e-05 
       1.557465893979e+01       4.992259436852e-05 
       1.593743935025e+01       4.696054149957e-05 
       1.630867000201e+01       4.417308937861e-05 
       1.668854772648e+01       4.154925157594e-05 
       1.707727393985e+01       3.907968285993e-05 
       1.747505474991e+01       3.675574969379e-05 
       1.788210106530e+01       3.456879212528e-05 
       1.829862870738e+01       3.251075773579e-05 
       1.872485852461e+01       3.057401183225e-05 
       1.916101650968e+01       2.875159496260e-05 
       1.960733391933e+01       2.703709199304e-05 
       2.006404739696e+01       2.542385777154e-05 
